Zaman,Veri
2023-12-20 14:31:14,<7632>,<2>,<01011>,<19/08/2021,03/42/2>,<-27276>,<-11566>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27376>,<-27376>,<-27376>,<1412>
2023-12-20 14:31:15,<7633>,<2>,<01011>,<19/08/2021,03/42/2>,<-27271>,<-11516>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27371>,<-27371>,<-27371>,<1412>
2023-12-20 14:31:16,<7634>,<2>,<01011>,<19/08/2021,03/42/2>,<-27266>,<-11466>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27366>,<-27366>,<-27366>,<1412>
2023-12-20 14:31:17,<7635>,<2>,<01011>,<19/08/2021,03/42/2>,<-27261>,<-11416>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27361>,<-27361>,<-27361>,<1412>
2023-12-20 14:31:18,<7636>,<2>,<01011>,<19/08/2021,03/42/2>,<-27256>,<-11366>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27356>,<-27356>,<-27356>,<1412>
2023-12-20 14:31:19,<7637>,<2>,<01011>,<19/08/2021,03/42/2>,<-27251>,<-11316>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27351>,<-27351>,<-27351>,<1412>
2023-12-20 14:31:20,<7638>,<2>,<01011>,<19/08/2021,03/42/2>,<-27246>,<-11266>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27346>,<-27346>,<-27346>,<1412>
2023-12-20 14:31:21,<7639>,<2>,<01011>,<19/08/2021,03/42/2>,<-27241>,<-11216>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27341>,<-27341>,<-27341>,<1412>
2023-12-20 14:31:22,<7640>,<2>,<01011>,<19/08/2021,03/42/2>,<-27236>,<-11166>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27336>,<-27336>,<-27336>,<1412>
2023-12-20 14:31:23,<7641>,<2>,<01011>,<19/08/2021,03/42/2>,<-27231>,<-11116>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<-27331>,<-27331>,<-27331>,<1412>
2023-12-20 14:31:24,<7642>,<2>,<01011>,<19/08/2021,03/42/2>,<-27226>,<-11066>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.7744304Zaman,Veri
2023-12-20 14:33:34,<0>,<1>,<01010>,<19/08/2021,03/42/2>,<100>,<50>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<0>,<0>,<0>,<1412>
2023-12-20 14:33:35,<1>,<2>,<01011>,<19/08/2021,03/42/2>,<105>,<100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<5>,<5>,<5>,<1412>
2023-12-20 14:33:36,<2>,<1>,<11001>,<19/08/2021,03/42/2>,<110>,<150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<10>,<10>,<10>,<1412>
2023-12-20 14:33:37,<3>,<2>,<01011>,<19/08/2021,03/42/2>,<115>,<200>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<15>,<15>,<15>,<1412>
2023-12-20 14:33:38,<4>,<1>,<11001>,<19/08/2021,03/42/2>,<120>,<250>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<20>,<20>,<20>,<1412>
2023-12-20 14:33:39,<5>,<2>,<01011>,<19/08/2021,03/42/2>,<125>,<300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<25>,<25>,<25>,<1412>
2023-12-20 14:33:40,<6>,<1>,<11001>,<19/08/2021,03/42/2>,<130>,<350>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<30>,<30>,<30>,<1412>
2023-12-20 14:33:41,<7>,<2>,<01011>,<19/08/2021,03/42/2>,<135>,<400>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<35>,<35>,<35>,<1412>
2023-12-20 14:33:42,<8>,<1>,<11001>,<19/08/2021,03/42/2>,<140>,<450>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<40>,<40>,<40>,<1412>
2023-12-20 14:33:43,<9>,<2>,<01011>,<19/08/2021,03/42/2>,<145>,<500>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<45>,<45>,<45>,<1412>
2023-12-20 14:33:44,<10>,<1>,<11001>,<19/08/2021,03/42/2>,<150>,<550>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<50>,<50>,<50>,<1412>
2023-12-20 14:34:40,<65>,<2>,<01011>,<19/08/2021,03/42/2>,<425>,<3300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<325>,<325>,<325>,<1412>
2023-12-20 14:34:41,<66>,<1>,<11001>,<19/08/2021,03/42/2>,<430>,<3350>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<330>,<330>,<330>,<1412>
2023-12-20 14:34:42,<67>,<2>,<01011>,<19/08/2021,03/42/2>,<435>,<3400>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<335>,<335>,<335>,<1412>
2023-12-20 14:34:43,<68>,<1>,<11001>,<19/08/2021,03/42/2>,<440>,<3450>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<340>,<340>,<340>,<1412>
2023-12-20 14:34:44,<69>,<2>,<01011>,<19/08/2021,03/42/2>,<445>,<3500>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<345>,<345>,<345>,<1412>
2023-12-20 14:34:45,<70>,<1>,<11001>,<19/08/2021,03/42/2>,<450>,<3550>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<350>,<350>,<350>,<1412>
2023-12-20 14:34:46,<71>,<2>,<01011>,<19/08/2021,03/42/2>,<455>,<3600>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<355>,<355>,<355>,<1412>
2023-12-20 14:34:47,<72>,<1>,<11001>,<19/08/2021,03/42/2>,<460>,<3650>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<360>,<360>,<360>,<1412>
2023-12-20 14:34:48,<73>,<2>,<01011>,<19/08/2021,03/42/2>,<465>,<3700>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<365>,<365>,<365>,<1412>
2023-12-20 14:34:49,<74>,<1>,<11001>,<19/08/2021,03/42/2>,<470>,<3750>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<370>,<370>,<370>,<1412>
2023-12-20 14:34:50,<75>,<2>,<01011>,<19/08/2021,03/42/2>,<475>,<3800>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<375>,<375>,<375>,<1412>
2023-12-20 14:34:51,<76>,<1>,<11001>,<19/08/2021,03/42/2>,<480>,<3850>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<380>,<380>,<380>,<1412>
2023-12-20 14:34:52,<77>,<2>,<01011>,<19/08/2021,03/42/2>,<485>,<3900>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<385>,<385>,<385>,<1412>
2023-12-20 14:34:53,<78>,<1>,<11001>,<19/08/2021,03/42/2>,<490>,<3950>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<390>,<390>,<390>,<1412>
2023-12-20 14:34:54,<79>,<2>,<01011>,<19/08/2021,03/42/2>,<495>,<4000>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<395>,<395>,<395>,<1412>
2023-12-20 14:34:55,<80>,<1>,<11001>,<19/08/2021,03/42/2>,<500>,<4050>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<400>,<400>,<400>,<1412>
2023-12-20 14:34:56,<81>,<2>,<01011>,<19/08/2021,03/42/2>,<505>,<4100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<405>,<405>,<405>,<1412>
2023-12-20 14:34:57,<82>,<1>,<11001>,<19/08/2021,03/42/2>,<510>,<4150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<410>,<410>,<410>,<1412>
2023-12-20 14:34:58,<83>,<2>,<01011>,<19/08/2021,03/42/2>,<515>,<4200>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<415>,<415>,<415>,<1412>
2023-12-20 14:34:59,<84>,<1>,<11001>,<19/08/2021,03/42/2>,<520>,<4250>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<420>,<420>,<420>,<1412>
2023-12-20 14:35:00,<85>,<2>,<01011>,<19/08/2021,03/42/2>,<525>,<4300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<425>,<425>,<425>,<1412>
2023-12-20 14:35:02,<86>,<1>,<11001>,<19/08/2021,03/42/2>,<530>,<4350>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<430>,<430>,<430>,<1412>
2023-12-20 14:35:03,<87>,<2>,<01011>,<19/08/2021,03/42/2>,<535>,<4400>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<435>,<435>,<435>,<1412>
2023-12-20 14:35:04,<88>,<1>,<11001>,<19/08/2021,03/42/2>,<540>,<4450>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<440>,<440>,<440>,<1412>
2023-12-20 14:35:05,<89>,<2>,<01011>,<19/08/2021,03/42/2>,<545>,<4500>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<445>,<445>,<445>,<1412>
2023-12-20 14:35:06,<90>,<1>,<11001>,<19/08/2021,03/42/2>,<550>,<4550>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<450>,<450>,<450>,<1412>
2023-12-20 14:35:07,<91>,<2>,<01011>,<19/08/2021,03/42/2>,<555>,<4600>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<455>,<455>,<455>,<1412>
2023-12-20 14:35:08,<92>,<1>,<11001>,<19/08/2021,03/42/2>,<560>,<4650>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<460>,<460>,<460>,<1412>
2023-12-20 14:35:09,<93>,<2>,<01011>,<19/08/2021,03/42/2>,<565>,<4700>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<465>,<465>,<465>,<1412>
2023-12-20 14:35:10,<94>,<1>,<11001>,<19/08/2021,03/42/2>,<570>,<4750>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<470>,<470>,<470>,<1412>
2023-12-20 14:35:13,<97>,<2>,<01011>,<19/08/2021,03/42/2>,<585>,<4900>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<485>,<485>,<485>,<1412>
2023-12-20 14:35:14,<98>,<1>,<11001>,<19/08/2021,03/42/2>,<590>,<4950>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<490>,<490>,<490>,<1412>
2023-12-20 14:35:15,<99>,<2>,<01011>,<19/08/2021,03/42/2>,<595>,<5000>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<495>,<495>,<495>,<1412>
2023-12-20 14:35:16,<100>,<1>,<11001>,<19/08/2021,03/42/2>,<600>,<5050>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<500>,<500>,<500>,<1412>
2023-12-20 14:35:17,<101>,<2>,<01011>,<19/08/2021,03/42/2>,<605>,<5100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<505>,<505>,<505>,<1412>
2023-12-20 14:35:18,<102>,<1>,<11001>,<19/08/2021,03/42/2>,<610>,<5150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<510>,<510>,<510>,<1412>
2023-12-20 14:35:19,<103>,<2>,<01011>,<19/08/2021,03/42/2>,<615>,<5200>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<515>,<515>,<515>,<1412>
2023-12-20 14:35:20,<104>,<1>,<11001>,<19/08/2021,03/42/2>,<620>,<5250>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<520>,<520>,<520>,<1412>
2023-12-20 14:35:21,<105>,<2>,<01011>,<19/08/2021,03/42/2>,<625>,<5300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<525>,<525>,<525>,<1412>
2023-12-20 14:35:23,<0>,<1>,<01010>,<19/08/2021,03/42/2>,<100>,<50>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<0>,<0>,<0>,<1412>
2023-12-20 14:35:24,<1>,<2>,<01011>,<19/08/2021,03/42/2>,<105>,<100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<5>,<5>,<5>,<1412>
2023-12-20 14:35:25,<2>,<1>,<11001>,<19/08/2021,03/42/2>,<110>,<150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<10>,<10>,<10>,<1412>
2023-12-20 14:35:26,<3>,<2>,<01011>,<19/08/2021,03/42/2>,<115>,<200>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<15>,<15>,<15>,<1412>
2023-12-20 14:35:27,<4>,<1>,<11001>,<19/08/2021,03/42/2>,<120>,<250>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<20>,<20>,<20>,<1412>
2023-12-20 14:35:28,<5>,<2>,<01011>,<19/08/2021,03/42/2>,<125>,<300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<25>,<25>,<25>,<1412>
2023-12-20 14:35:29,<6>,<1>,<11001>,<19/08/2021,03/42/2>,<130>,<350>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<30>,<30>,<30>,<1412>
2023-12-20 14:35:30,<7>,<2>,<01011>,<19/08/2021,03/42/2>,<135>,<400>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<35>,<35>,<35>,<1412>
2023-12-20 14:35:31,<8>,<1>,<11001>,<19/08/2021,03/42/2>,<140>,<450>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<40>,<40>,<40>,<1412>
2023-12-20 14:35:32,<9>,<2>,<01011>,<19/08/2021,03/42/2>,<145>,<500>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<45>,<45>,<45>,<1412>
2023-12-20 14:35:33,<10>,<1>,<11001>,<19/08/2021,03/42/2>,<150>,<550>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<50>,<50>,<50>,<1412>
2023-12-20 14:35:34,<11>,<2>,<01011>,<19/08/2021,03/42/2>,<155>,<600>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<55>,<55>,<55>,<1412>
2023-12-20 14:35:35,<12>,<1>,<11001>,<19/08/2021,03/42/2>,<160>,<650>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<60>,<60>,<60>,<1412>
2023-12-20 14:35:36,<13>,<2>,<01011>,<19/08/2021,03/42/2>,<165>,<700>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<65>,<65>,<65>,<1412>
2023-12-20 14:35:37,<14>,<1>,<11001>,<19/08/2021,03/42/2>,<170>,<750>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<70>,<70>,<70>,<1412>
2023-12-20 14:35:38,<15>,<2>,<01011>,<19/08/2021,03/42/2>,<175>,<800>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<75>,<75>,<75>,<1412>
2023-12-20 14:35:39,<16>,<1>,<11001>,<19/08/2021,03/42/2>,<180>,<850>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<80>,<80>,<80>,<1412>
2023-12-20 14:35:40,<17>,<2>,<01011>,<19/08/2021,03/42/2>,<185>,<900>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<85>,<85>,<85>,<1412>
2023-12-20 14:35:41,<18>,<1>,<11001>,<19/08/2021,03/42/2>,<190>,<950>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<90>,<90>,<90>,<1412>
2023-12-20 14:35:42,<19>,<2>,<01011>,<19/08/2021,03/42/2>,<195>,<1000>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<95>,<95>,<95>,<1412>
2023-12-20 14:35:43,<20>,<1>,<11001>,<19/08/2021,03/42/2>,<200>,<1050>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<100>,<100>,<100>,<1412>
2023-12-20 14:35:44,<21>,<2>,<01011>,<19/08/2021,03/42/2>,<205>,<1100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<105>,<105>,<105>,<1412>
2023-12-20 14:35:45,<22>,<1>,<11001>,<19/08/2021,03/42/2>,<210>,<1150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<110>,<110>,<110>,<1412>
2023-12-20 14:35:46,<23>,<2>,<01011>,<19/08/2021,03/42/2>,<215>,<1200>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<115>,<115>,<115>,<1412>
2023-12-20 14:35:47,<24>,<1>,<11001>,<19/08/2021,03/42/2>,<220>,<1250>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<120>,<120>,<120>,<1412>
2023-12-20 14:35:48,<25>,<2>,<01011>,<19/08/2021,03/42/2>,<225>,<1300>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<125>,<125>,<125>,<1412>
2023-12-20 14:35:49,<26>,<1>,<11001>,<19/08/2021,03/42/2>,<230>,<1350>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<130>,<130>,<130>,<1412>
2023-12-20 14:35:50,<27>,<2>,<01011>,<19/08/2021,03/42/2>,<235>,<1400>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<135>,<135>,<135>,<1412>
2023-12-20 14:35:51,<28>,<1>,<11001>,<19/08/2021,03/42/2>,<240>,<1450>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<140>,<140>,<140>,<1412>
2023-12-20 14:35:53,<29>,<2>,<01011>,<19/08/2021,03/42/2>,<245>,<1500>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<145>,<145>,<145>,<1412>
2023-12-20 14:35:54,<30>,<1>,<11001>,<19/08/2021,03/42/2>,<250>,<1550>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<150>,<150>,<150>,<1412>
2023-12-20 14:35:55,<31>,<2>,<01011>,<19/08/2021,03/42/2>,<255>,<1600>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<155>,<155>,<155>,<1412>
2023-12-20 14:35:56,<32>,<1>,<11001>,<19/08/2021,03/42/2>,<260>,<1650>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<160>,<160>,<160>,<1412>
2023-12-20 14:35:57,<33>,<2>,<01011>,<19/08/2021,03/42/2>,<265>,<1700>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<165>,<165>,<165>,<1412>
2023-12-20 14:35:58,<34>,<1>,<11001>,<19/08/2021,03/42/2>,<270>,<1750>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<170>,<170>,<170>,<1412>
2023-12-20 14:35:59,<35>,<2>,<01011>,<19/08/2021,03/42/2>,<275>,<1800>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<175>,<175>,<175>,<1412>
2023-12-20 14:36:00,<36>,<1>,<11001>,<19/08/2021,03/42/2>,<280>,<1850>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<180>,<180>,<180>,<1412>
2023-12-20 14:36:01,<37>,<2>,<01011>,<19/08/2021,03/42/2>,<285>,<1900>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<185>,<185>,<185>,<1412>
2023-12-20 14:36:02,<38>,<1>,<11001>,<19/08/2021,03/42/2>,<290>,<1950>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<190>,<190>,<190>,<1412>
2023-12-20 14:36:03,<39>,<2>,<01011>,<19/08/2021,03/42/2>,<295>,<2000>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<195>,<195>,<195>,<1412>
2023-12-20 14:36:04,<40>,<1>,<11001>,<19/08/2021,03/42/2>,<300>,<2050>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<200>,<200>,<200>,<1412>
2023-12-20 14:36:05,<41>,<2>,<01011>,<19/08/2021,03/42/2>,<305>,<2100>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<205>,<205>,<205>,<1412>
2023-12-20 14:36:06,<42>,<1>,<11001>,<19/08/2021,03/42/2>,<310>,<2150>,<196>,<179>,<3>,<13>,<25.2>,<11.2>,<40.99227422261599>,<39.77443049509968>,<725.2>,<210>,<210>,<210>,<1412>
